gene,SS0124_S14,SS0126_S16,SS0122_S12,SS0127_S17,SS0123_S13,SS0125_S15
NODE_7_length_88770_cov_446.852708_5,38651,14366,4364,57162,12376,13439
NODE_7_length_88770_cov_446.852708_6,2661,3,2,2893,1,26
NODE_7_length_88770_cov_446.852708_7,15044,2218,962,23451,2852,2981
NODE_7_length_88770_cov_446.852708_8,36939,7458,3086,51366,8701,7827
NODE_7_length_88770_cov_446.852708_9,3566,666,207,3259,876,1668
NODE_7_length_88770_cov_446.852708_10,3722,985,348,5342,1538,2384
NODE_7_length_88770_cov_446.852708_11,6226,1737,348,8977,1867,2278
NODE_7_length_88770_cov_446.852708_12,7422,1945,876,8229,2129,2418
NODE_7_length_88770_cov_446.852708_13,2576,587,334,1470,1014,1633
NODE_7_length_88770_cov_446.852708_14,191708,47939,23067,287989,38877,39700
NODE_7_length_88770_cov_446.852708_15,5285,998,389,3668,2277,4375
NODE_7_length_88770_cov_446.852708_16,44625,2053,826,71010,2926,4496
NODE_7_length_88770_cov_446.852708_17,25883,2780,1129,43039,3951,5919
NODE_7_length_88770_cov_446.852708_18,4081,386,116,6227,668,1018
NODE_7_length_88770_cov_446.852708_19,12114,7750,2651,19543,7749,8590
NODE_7_length_88770_cov_446.852708_20,334,765,246,154,635,419
NODE_7_length_88770_cov_446.852708_21,573,14,0,465,30,34
NODE_7_length_88770_cov_446.852708_22,17359,732,250,11390,733,1012
NODE_7_length_88770_cov_446.852708_23,1354,0,0,893,0,2
NODE_7_length_88770_cov_446.852708_24,1356,0,0,727,0,2
NODE_7_length_88770_cov_446.852708_25,990,249,130,391,354,541
NODE_7_length_88770_cov_446.852708_26,1314,219,130,457,571,771
NODE_7_length_88770_cov_446.852708_27,1482,0,0,1177,67,12
NODE_7_length_88770_cov_446.852708_28,6523,209,56,5407,353,321
NODE_7_length_88770_cov_446.852708_29,18035,1400,474,17356,1312,961
NODE_7_length_88770_cov_446.852708_30,7119,705,406,6306,635,570
NODE_7_length_88770_cov_446.852708_31,13815,771,262,19545,1811,2435
NODE_7_length_88770_cov_446.852708_32,34910,10685,4239,50277,14547,14288
NODE_7_length_88770_cov_446.852708_33,6819,721,262,6515,899,1021
NODE_7_length_88770_cov_446.852708_34,2296,14,6,1337,8,8
NODE_7_length_88770_cov_446.852708_35,2090,11,2,1116,7,2
NODE_7_length_88770_cov_446.852708_36,3512,40,6,1921,33,109
NODE_7_length_88770_cov_446.852708_37,10473,1484,521,9842,1853,3119
NODE_7_length_88770_cov_446.852708_38,8897,1093,446,6036,1537,2696
NODE_7_length_88770_cov_446.852708_39,599,6,0,209,0,7
NODE_7_length_88770_cov_446.852708_40,5788,252,5294,4432,476,529
NODE_7_length_88770_cov_446.852708_41,7706,511,176,4782,615,705
NODE_7_length_88770_cov_446.852708_42,35736,7676,2155,40490,7188,6816
NODE_7_length_88770_cov_446.852708_43,52622,801,376,70844,884,911
NODE_7_length_88770_cov_446.852708_44,50527,1032,418,72461,1183,1122
NODE_7_length_88770_cov_446.852708_45,1104,2,0,788,4,2
NODE_7_length_88770_cov_446.852708_46,17023,14412,4637,23801,14568,19379
NODE_7_length_88770_cov_446.852708_47,1221,0,0,667,2,0
NODE_7_length_88770_cov_446.852708_48,4585,128,50,4145,220,151
NODE_7_length_88770_cov_446.852708_49,2731,117,38,889,174,133
NODE_7_length_88770_cov_446.852708_50,814,75,10,323,53,58
NODE_7_length_88770_cov_446.852708_51,3754,82,69,2156,131,81
NODE_7_length_88770_cov_446.852708_52,3833,333,146,2151,273,265
NODE_7_length_88770_cov_446.852708_53,1613,51,44,688,109,61
NODE_7_length_88770_cov_446.852708_54,5816,371,180,4179,396,591
NODE_7_length_88770_cov_446.852708_55,6580,166,107,2925,246,219
NODE_7_length_88770_cov_446.852708_56,21948,2243,1173,15028,1907,1951
NODE_7_length_88770_cov_446.852708_57,1956,1,0,2433,0,0
NODE_7_length_88770_cov_446.852708_58,8180,2252,886,7179,2668,3432
NODE_7_length_88770_cov_446.852708_59,7069,322,87,2844,411,467
NODE_7_length_88770_cov_446.852708_60,7539,213,101,3204,315,386
NODE_7_length_88770_cov_446.852708_61,4132,146,38,1554,135,164
NODE_7_length_88770_cov_446.852708_62,9619,1078,465,9912,1450,1684
NODE_7_length_88770_cov_446.852708_63,6891,1063,451,5290,1581,2228
NODE_7_length_88770_cov_446.852708_64,65077,12454,4706,66294,7162,6077
NODE_9_length_85320_cov_628.812291_1,9668,232,84,4481,333,402
NODE_9_length_85320_cov_628.812291_2,4303,89,14,2323,77,91
NODE_9_length_85320_cov_628.812291_3,4482,446,272,2048,736,684
NODE_9_length_85320_cov_628.812291_4,11244,1892,464,6638,1572,1539
NODE_9_length_85320_cov_628.812291_5,1091169,34507,713,1692221,1713,2518
NODE_9_length_85320_cov_628.812291_6,529,4,0,134,4,0
NODE_9_length_85320_cov_628.812291_7,865,63,14,576,26,53
NODE_9_length_85320_cov_628.812291_8,5815,792,255,3990,411,164
NODE_9_length_85320_cov_628.812291_9,3609,574,166,2571,364,273
NODE_9_length_85320_cov_628.812291_10,3754,1960,708,2952,2463,4128
NODE_9_length_85320_cov_628.812291_11,2058,1319,477,1578,1494,1475
NODE_9_length_85320_cov_628.812291_12,2100,148,84,1062,272,649
NODE_9_length_85320_cov_628.812291_13,9910,2604,677,12250,1386,1997
NODE_9_length_85320_cov_628.812291_14,4252,1378,445,4198,1803,2022
NODE_9_length_85320_cov_628.812291_15,18431,2062,517,21387,2723,4538
NODE_9_length_85320_cov_628.812291_16,12501,2412,836,13132,2761,3116
NODE_9_length_85320_cov_628.812291_17,3093,0,0,3934,0,0
NODE_9_length_85320_cov_628.812291_18,5844,838,242,6748,1153,1053
NODE_9_length_85320_cov_628.812291_19,20882,3595,1187,25812,3429,3735
NODE_9_length_85320_cov_628.812291_20,20952,922,414,22768,1424,2046
NODE_9_length_85320_cov_628.812291_21,3747,27,2,1354,53,114
NODE_9_length_85320_cov_628.812291_22,3903,65,34,1056,108,105
NODE_9_length_85320_cov_628.812291_23,870,2,0,245,11,1
NODE_9_length_85320_cov_628.812291_24,6757,2255,780,6117,1483,1824
NODE_9_length_85320_cov_628.812291_25,18756,2149,790,15718,2599,2650
NODE_9_length_85320_cov_628.812291_26,3234,64,40,1099,141,174
NODE_9_length_85320_cov_628.812291_27,7150,73,48,4381,218,174
NODE_9_length_85320_cov_628.812291_28,3704,294,24,2028,339,415
NODE_9_length_85320_cov_628.812291_29,52515,1476,254,71716,1475,4678
NODE_9_length_85320_cov_628.812291_30,3107,11,26,3809,23,21
NODE_9_length_85320_cov_628.812291_31,1577,0,0,1701,0,0
NODE_9_length_85320_cov_628.812291_32,768,3,3,431,9,27
NODE_9_length_85320_cov_628.812291_33,9103,951,477,8598,914,933
NODE_9_length_85320_cov_628.812291_34,1360,0,0,625,6,0
NODE_9_length_85320_cov_628.812291_35,12649,1786,734,8523,1682,2138
NODE_9_length_85320_cov_628.812291_36,12239,7,6,6209,18,8
NODE_9_length_85320_cov_628.812291_37,8840,173,52,5007,245,528
NODE_9_length_85320_cov_628.812291_38,1141,0,0,265,0,0
NODE_9_length_85320_cov_628.812291_39,20550,4211,1884,23003,4359,3640
NODE_9_length_85320_cov_628.812291_40,2598,1,7,3828,24,10
NODE_9_length_85320_cov_628.812291_41,10995,3797,2015,10740,5484,6544
NODE_9_length_85320_cov_628.812291_42,2837,26,8,2060,153,65
NODE_9_length_85320_cov_628.812291_43,5861,545,147,5886,509,875
NODE_9_length_85320_cov_628.812291_44,9256,581,141,10795,1150,1325
NODE_9_length_85320_cov_628.812291_45,3358,122,56,1509,142,69
NODE_9_length_85320_cov_628.812291_46,7272,443,98,4364,472,319
NODE_9_length_85320_cov_628.812291_47,16054,1487,731,16284,930,744
NODE_9_length_85320_cov_628.812291_48,980,2,0,482,0,0
NODE_9_length_85320_cov_628.812291_49,1456,57,6,592,136,197
NODE_9_length_85320_cov_628.812291_50,3058,93,39,1185,162,355
NODE_9_length_85320_cov_628.812291_51,3886,0,0,4339,6,1
NODE_9_length_85320_cov_628.812291_52,44638,12091,5104,62202,23469,25126
NODE_9_length_85320_cov_628.812291_53,48639,2431,945,87224,10279,18951
NODE_9_length_85320_cov_628.812291_54,195794,103429,39656,305206,112817,117708
NODE_9_length_85320_cov_628.812291_55,1041,1,0,512,2,2
NODE_9_length_85320_cov_628.812291_56,1021,2,0,390,0,0
NODE_9_length_85320_cov_628.812291_57,16418,381,187,5513,649,908
NODE_9_length_85320_cov_628.812291_58,9783,456,165,4946,766,1076
NODE_9_length_85320_cov_628.812291_59,1380,7,0,362,2,0
NODE_9_length_85320_cov_628.812291_60,117,0,0,28,0,0
NODE_9_length_85320_cov_628.812291_61,28,0,0,0,0,0
NODE_9_length_85320_cov_628.812291_62,3,0,0,0,0,0
NODE_9_length_85320_cov_628.812291_64,6,0,0,0,0,0
NODE_9_length_85320_cov_628.812291_65,352,0,0,48,0,0
NODE_9_length_85320_cov_628.812291_66,3178,44,74,906,69,105
NODE_9_length_85320_cov_628.812291_67,15168,6450,3606,13741,5010,5129
NODE_9_length_85320_cov_628.812291_68,743,778,58,342,1703,1150
NODE_9_length_85320_cov_628.812291_69,527,27,1,173,16,5
NODE_9_length_85320_cov_628.812291_70,1182,366,108,1138,314,269
NODE_9_length_85320_cov_628.812291_71,20502,304,161,8381,456,517
NODE_9_length_85320_cov_628.812291_72,18057,54,20,17730,70,36
NODE_12_length_84605_cov_817.129698_1,1422,0,0,607,0,0
NODE_12_length_84605_cov_817.129698_2,22467,1147,320,23831,1001,1111
NODE_12_length_84605_cov_817.129698_3,8946,920,474,7707,421,415
NODE_12_length_84605_cov_817.129698_4,2400,0,0,1267,0,20
NODE_12_length_84605_cov_817.129698_5,1026,20,0,631,0,8
NODE_12_length_84605_cov_817.129698_6,2280,0,8,927,12,8
NODE_12_length_84605_cov_817.129698_7,519,0,0,79,0,2
NODE_12_length_84605_cov_817.129698_8,1192,8,10,496,0,12
NODE_12_length_84605_cov_817.129698_9,2736,729,232,2849,868,895
NODE_12_length_84605_cov_817.129698_10,8617,1149,455,7737,1651,2153
NODE_12_length_84605_cov_817.129698_11,11712,862,427,7984,1485,2256
NODE_12_length_84605_cov_817.129698_12,20269,3497,754,25871,2007,1409
NODE_12_length_84605_cov_817.129698_13,19883,558,104,10774,504,481
NODE_12_length_84605_cov_817.129698_14,1996,0,0,1642,0,0
NODE_12_length_84605_cov_817.129698_15,3782,1303,425,5222,1285,1496
NODE_12_length_84605_cov_817.129698_16,22964,35176,9549,33078,26535,24627
NODE_12_length_84605_cov_817.129698_17,15411,4871,1402,26447,8406,10415
NODE_12_length_84605_cov_817.129698_18,15550,1662,764,16497,1615,2113
NODE_12_length_84605_cov_817.129698_19,3185,2828,616,2470,1366,776
NODE_12_length_84605_cov_817.129698_20,1580,2,0,431,0,0
NODE_12_length_84605_cov_817.129698_21,897,4,0,214,0,0
NODE_12_length_84605_cov_817.129698_22,869,0,0,246,0,0
NODE_12_length_84605_cov_817.129698_23,971,0,0,239,4,0
NODE_12_length_84605_cov_817.129698_24,1083,0,0,390,0,0
NODE_12_length_84605_cov_817.129698_25,4405,204,84,3436,150,183
NODE_12_length_84605_cov_817.129698_26,19409,3158,1535,30000,2942,3580
NODE_12_length_84605_cov_817.129698_27,5847,432,179,5974,575,930
NODE_12_length_84605_cov_817.129698_28,2725,419,99,911,765,1031
NODE_12_length_84605_cov_817.129698_29,7257,2425,777,5131,2937,3799
NODE_12_length_84605_cov_817.129698_30,8783,6029,1864,11979,4844,5320
NODE_12_length_84605_cov_817.129698_31,80558,100939,36489,114502,82397,83281
NODE_12_length_84605_cov_817.129698_32,510,0,0,136,0,0
NODE_12_length_84605_cov_817.129698_33,1220,1,0,331,0,0
NODE_12_length_84605_cov_817.129698_34,2473,779,288,2748,1146,985
NODE_12_length_84605_cov_817.129698_35,3809,359,177,1523,885,1456
NODE_12_length_84605_cov_817.129698_36,1832,276,83,2709,1433,3867
NODE_12_length_84605_cov_817.129698_37,53461,104858,45939,81559,143827,183236
NODE_12_length_84605_cov_817.129698_38,5329,572,174,2371,724,596
NODE_12_length_84605_cov_817.129698_39,23858,104,30,8076,25,74
NODE_12_length_84605_cov_817.129698_40,9775,494,76,4972,307,301
NODE_12_length_84605_cov_817.129698_41,812,0,0,172,0,0
NODE_12_length_84605_cov_817.129698_42,31143,8411,1923,16962,4362,5961
NODE_12_length_84605_cov_817.129698_43,9444,1086,174,5271,631,1547
NODE_12_length_84605_cov_817.129698_44,12831,172,50,4352,294,341
NODE_12_length_84605_cov_817.129698_45,4699,12,0,1485,6,0
NODE_12_length_84605_cov_817.129698_46,3916,28,14,1927,82,7
NODE_12_length_84605_cov_817.129698_47,547,0,0,232,0,0
NODE_12_length_84605_cov_817.129698_48,125,0,0,88,0,0
NODE_12_length_84605_cov_817.129698_49,361,0,0,168,0,0
NODE_12_length_84605_cov_817.129698_50,704,8,14,316,10,10
NODE_12_length_84605_cov_817.129698_51,1116,8,0,377,0,0
NODE_12_length_84605_cov_817.129698_52,5465,22,10,2228,0,6
NODE_12_length_84605_cov_817.129698_53,5476,106,64,3735,24,28
NODE_12_length_84605_cov_817.129698_54,2505,4,104,1352,0,10
NODE_12_length_84605_cov_817.129698_55,1832,897,314,695,709,846
NODE_12_length_84605_cov_817.129698_56,2888,253,72,1184,290,147
NODE_12_length_84605_cov_817.129698_57,3915,213,94,2623,184,163
NODE_12_length_84605_cov_817.129698_58,10793,981,283,12453,1432,2147
NODE_12_length_84605_cov_817.129698_59,60402,23814,7876,102266,19971,25543
NODE_12_length_84605_cov_817.129698_60,107281,30784,10997,150634,32288,36247
NODE_12_length_84605_cov_817.129698_61,19866,5071,1936,26710,5936,6198
NODE_12_length_84605_cov_817.129698_62,7525,0,4,9093,2,8
NODE_12_length_84605_cov_817.129698_63,74886,5454,1634,111925,6406,11711
NODE_12_length_84605_cov_817.129698_64,260,0,0,93,0,0
NODE_12_length_84605_cov_817.129698_65,5472,396,134,3719,398,476
NODE_12_length_84605_cov_817.129698_66,13929,1043,291,9652,1009,1299
NODE_12_length_84605_cov_817.129698_67,3030,6,0,3451,40,55
NODE_12_length_84605_cov_817.129698_68,33562,397,108,48944,688,1113
NODE_13_length_80722_cov_421.801753_1,1735,88,52,796,83,107
NODE_13_length_80722_cov_421.801753_2,7250,1009,460,4741,1079,1360
NODE_13_length_80722_cov_421.801753_3,11105,316,251,5416,257,404
NODE_13_length_80722_cov_421.801753_4,13777,373,108,6065,207,408
NODE_13_length_80722_cov_421.801753_5,5750,1929,602,4436,1807,1314
NODE_13_length_80722_cov_421.801753_6,919,55,6,163,98,77
NODE_13_length_80722_cov_421.801753_7,2208,632,174,958,616,589
NODE_13_length_80722_cov_421.801753_8,2112,801,322,1057,918,1031
NODE_13_length_80722_cov_421.801753_9,42324,1199,589,24198,1229,1095
NODE_13_length_80722_cov_421.801753_10,535,0,6,171,8,2
NODE_13_length_80722_cov_421.801753_11,17867,3671,1541,18051,4548,5136
NODE_13_length_80722_cov_421.801753_12,6203,424,175,2807,550,56
NODE_13_length_80722_cov_421.801753_13,6591,119,20,3726,175,281
NODE_13_length_80722_cov_421.801753_14,4366,561,151,6103,639,705
NODE_13_length_80722_cov_421.801753_15,4730,1581,506,5622,1322,1418
NODE_13_length_80722_cov_421.801753_16,1423,315,125,1423,543,340
NODE_13_length_80722_cov_421.801753_17,14738,1535,761,10883,2377,1842
NODE_13_length_80722_cov_421.801753_18,16271,2137,861,15966,2567,1632
NODE_13_length_80722_cov_421.801753_19,1019,195,10,244,187,8
NODE_13_length_80722_cov_421.801753_20,1397,0,2,348,2,0
NODE_13_length_80722_cov_421.801753_21,794,0,0,157,14,0
NODE_13_length_80722_cov_421.801753_22,1984,2,0,631,0,0
NODE_13_length_80722_cov_421.801753_23,1427,0,0,377,0,4
NODE_13_length_80722_cov_421.801753_24,4622,346,187,4873,584,480
NODE_13_length_80722_cov_421.801753_25,3620,16,2,1671,55,63
NODE_13_length_80722_cov_421.801753_26,959,0,0,429,2,0
NODE_13_length_80722_cov_421.801753_27,18630,1060,405,13129,1610,1922
NODE_13_length_80722_cov_421.801753_28,14674,7606,2085,21975,7730,7356
NODE_13_length_80722_cov_421.801753_29,25344,26155,8111,43420,22185,18598
NODE_13_length_80722_cov_421.801753_30,19396,685,321,21170,902,601
NODE_13_length_80722_cov_421.801753_31,21705,431,186,9197,547,786
NODE_13_length_80722_cov_421.801753_32,12684,2825,1136,13619,5410,6248
NODE_13_length_80722_cov_421.801753_33,1509,0,0,983,1,2
NODE_13_length_80722_cov_421.801753_34,6940,3864,1647,7782,6417,6531
NODE_13_length_80722_cov_421.801753_35,2242,868,353,2261,1409,1607
NODE_13_length_80722_cov_421.801753_36,13821,1762,837,10637,2865,4693
NODE_13_length_80722_cov_421.801753_37,472,0,0,214,0,0
NODE_13_length_80722_cov_421.801753_38,10842,1382,631,15522,1877,2030
NODE_13_length_80722_cov_421.801753_39,6352,677,216,8920,1368,2326
NODE_13_length_80722_cov_421.801753_40,29435,8345,3464,39399,15108,14150
NODE_13_length_80722_cov_421.801753_41,44035,9601,5973,67148,15613,14073
NODE_13_length_80722_cov_421.801753_42,528,0,0,291,4,0
NODE_13_length_80722_cov_421.801753_43,18665,878,365,11072,1158,1351
NODE_13_length_80722_cov_421.801753_44,3020,8,4,1127,42,28
NODE_13_length_80722_cov_421.801753_45,682,0,7,218,42,39
NODE_13_length_80722_cov_421.801753_46,3828,203,46,1821,183,193
NODE_13_length_80722_cov_421.801753_47,21675,1764,923,20760,2186,2222
NODE_13_length_80722_cov_421.801753_48,29340,1522,503,41493,2368,3361
NODE_13_length_80722_cov_421.801753_49,657,10,0,482,12,28
NODE_13_length_80722_cov_421.801753_50,13943,1090,395,12343,1402,1888
NODE_13_length_80722_cov_421.801753_51,3065,269,80,2699,436,867
NODE_14_length_80493_cov_897.301462_1,6154,275,122,2943,600,466
NODE_14_length_80493_cov_897.301462_2,4443,6,0,3327,6,0
NODE_14_length_80493_cov_897.301462_3,12711,1152,642,9420,1795,2181
NODE_14_length_80493_cov_897.301462_4,1684,30,28,1423,12,4
NODE_14_length_80493_cov_897.301462_5,5368,171,56,5037,305,499
NODE_14_length_80493_cov_897.301462_6,8389,1330,508,7002,1655,1931
NODE_14_length_80493_cov_897.301462_7,22057,2630,996,23278,2044,2830
NODE_14_length_80493_cov_897.301462_8,27361,5142,1501,30068,3837,3939
NODE_14_length_80493_cov_897.301462_9,17308,4364,1241,25925,4945,5408
NODE_14_length_80493_cov_897.301462_10,27730,3394,860,38833,1939,1869
NODE_14_length_80493_cov_897.301462_11,37262,9848,3334,61187,10329,8967
NODE_14_length_80493_cov_897.301462_12,45244,8206,2658,65628,8481,8652
NODE_14_length_80493_cov_897.301462_13,23780,3682,1073,33658,5443,4808
NODE_14_length_80493_cov_897.301462_14,45322,9189,2180,63035,9790,9139
NODE_14_length_80493_cov_897.301462_15,14917,7204,2024,22114,7515,6052
NODE_14_length_80493_cov_897.301462_16,17904,2295,593,23404,3233,2343
NODE_14_length_80493_cov_897.301462_17,26776,4075,1050,35062,5066,5140
NODE_14_length_80493_cov_897.301462_18,23809,4323,855,28379,3829,3872
NODE_14_length_80493_cov_897.301462_19,17482,2116,523,19073,2908,2475
NODE_14_length_80493_cov_897.301462_20,8871,1674,358,7761,1989,2029
NODE_14_length_80493_cov_897.301462_21,15974,10236,2534,19386,8781,9031
NODE_14_length_80493_cov_897.301462_22,45641,7694,2395,60588,9039,8134
NODE_14_length_80493_cov_897.301462_23,26690,10816,3256,35125,11858,11222
NODE_14_length_80493_cov_897.301462_24,34676,5079,1618,40891,6902,7753
NODE_14_length_80493_cov_897.301462_25,28911,3856,904,36855,5647,6030
NODE_14_length_80493_cov_897.301462_26,11181,2211,577,13028,2528,3003
NODE_14_length_80493_cov_897.301462_27,20872,3209,1030,26289,2918,2913
NODE_14_length_80493_cov_897.301462_28,13667,4585,1266,18926,4381,5180
NODE_14_length_80493_cov_897.301462_29,70201,17550,6311,92690,23138,31884
NODE_14_length_80493_cov_897.301462_30,34221,2000,459,49258,3826,6688
NODE_14_length_80493_cov_897.301462_31,8523,1558,415,13727,2342,3612
NODE_14_length_80493_cov_897.301462_32,17533,3953,1132,24452,4359,6165
NODE_14_length_80493_cov_897.301462_33,53967,4333,1154,78248,5045,6625
NODE_14_length_80493_cov_897.301462_34,54791,8863,2678,92073,12916,18761
NODE_14_length_80493_cov_897.301462_35,46515,8288,3064,78422,8010,10367
NODE_14_length_80493_cov_897.301462_36,42834,1580,357,69867,3373,5651
NODE_14_length_80493_cov_897.301462_37,32624,11237,3781,46209,12148,14870
NODE_14_length_80493_cov_897.301462_38,37746,9583,2662,51446,9176,12319
NODE_14_length_80493_cov_897.301462_39,23919,2947,1810,32748,3528,3710
NODE_14_length_80493_cov_897.301462_40,25467,2527,988,32095,2660,3920
NODE_14_length_80493_cov_897.301462_41,1111,4,0,1637,0,1
NODE_14_length_80493_cov_897.301462_42,3457,1324,118,2598,412,677
NODE_14_length_80493_cov_897.301462_43,1373,4,0,377,0,0
NODE_14_length_80493_cov_897.301462_44,1037,6,0,1805,19,9
NODE_14_length_80493_cov_897.301462_45,5094,3,0,6776,0,4
NODE_14_length_80493_cov_897.301462_46,26205,1067151,221491,34126,413209,457336
NODE_14_length_80493_cov_897.301462_47,10442,80387,19961,11271,51814,70089
NODE_14_length_80493_cov_897.301462_48,6038,34666,6940,2905,21873,21125
NODE_14_length_80493_cov_897.301462_49,1077,0,0,326,0,0
NODE_14_length_80493_cov_897.301462_50,7413,7581,1019,2495,8086,14412
NODE_14_length_80493_cov_897.301462_51,2427,19478,3215,928,14361,16019
NODE_14_length_80493_cov_897.301462_52,4966,12224,2174,2339,8035,8094
NODE_14_length_80493_cov_897.301462_53,9815,8899,1836,3476,4107,4793
NODE_14_length_80493_cov_897.301462_54,10399,13051,2067,3047,5620,6724
NODE_14_length_80493_cov_897.301462_55,5275,6549,1270,1841,2838,3183
NODE_14_length_80493_cov_897.301462_56,14211,16404,2601,6812,6383,7949
NODE_14_length_80493_cov_897.301462_57,19,0,0,0,0,0
NODE_14_length_80493_cov_897.301462_58,3,0,0,0,0,0
NODE_14_length_80493_cov_897.301462_59,681,135,12,576,142,510
NODE_14_length_80493_cov_897.301462_60,20882,392,80,7256,360,490
NODE_14_length_80493_cov_897.301462_61,5766,86,32,3738,96,96
NODE_14_length_80493_cov_897.301462_62,1600,92,38,541,156,403
NODE_14_length_80493_cov_897.301462_63,8102,88,31,3211,121,363
NODE_14_length_80493_cov_897.301462_64,65,0,0,0,0,0
NODE_14_length_80493_cov_897.301462_65,7,0,0,0,0,0
NODE_14_length_80493_cov_897.301462_66,212,0,0,0,0,0
NODE_14_length_80493_cov_897.301462_67,573,0,0,74,0,0
NODE_14_length_80493_cov_897.301462_68,1766,0,0,1063,0,0
NODE_14_length_80493_cov_897.301462_69,5377,2478,615,3173,1319,522
NODE_14_length_80493_cov_897.301462_70,381,3,1,115,1,1
