"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"NODE_207_length_19337_cov_381.605798_6",56.7638046657108,8.71989325502987,1.54109441777138,5.6582472523909,1.52926716166342e-08,7.04861462047043e-08,"Significant"
"NODE_207_length_19337_cov_381.605798_7",41.7630717726947,3.80198525378402,1.44309856464315,2.63459845843876,0.0084236869128216,0.0165955148887025,"Significant"
"NODE_207_length_19337_cov_381.605798_8",1384.0557107238,-0.307986797832239,0.345588447120001,-0.891195294283941,0.372824408485911,0.447061927014617,NA
"NODE_207_length_19337_cov_381.605798_9",16046.5264844619,-0.116064177892993,0.430345041371217,-0.269700279392498,0.787390845583676,0.82663834960409,NA
"NODE_207_length_19337_cov_381.605798_10",77.8398264171156,4.81243739584086,0.845888710170217,5.68920868428715,1.2762941954779e-08,5.94410503471472e-08,"Significant"
"NODE_207_length_19337_cov_381.605798_11",76.8361365046095,4.87456429670311,0.835551004494401,5.83395181201745,5.41297601770651e-09,2.62406973408318e-08,"Significant"
"NODE_207_length_19337_cov_381.605798_12",2483.75772816262,-0.350793763198736,0.329441204319227,-1.06481447554089,0.286959893210079,0.365024231236145,NA
"NODE_207_length_19337_cov_381.605798_13",17147.0583051709,-0.366895562369727,0.420196493199872,-0.873152366350684,0.38258003414619,0.45579079064525,NA
"NODE_210_length_19150_cov_1816.967321_1",52.4840210920243,4.84924184036611,1.84719702250845,2.62518929019329,0.00866008079705081,0.0170166869595334,"Significant"
"NODE_210_length_19150_cov_1816.967321_2",421.91223575031,2.30164115744092,0.47669209542586,4.82836023405153,1.37661900979235e-06,5.05895536280895e-06,"Significant"
"NODE_210_length_19150_cov_1816.967321_3",35.5790977891275,4.11209784689946,1.47059000287862,2.79622317495033,0.00517036833242657,0.0106101572153795,"Significant"
"NODE_210_length_19150_cov_1816.967321_4",7.64190556011334,5.82698756155023,3.08954170204504,1.88603622268417,0.0592900736003373,0.0947517131598079,NA
"NODE_210_length_19150_cov_1816.967321_5",202.518520195155,-0.165398881948654,0.544256903765588,-0.303898546448004,0.76120518521955,0.804534303239786,NA
"NODE_210_length_19150_cov_1816.967321_6",430.486653884911,3.28692302820041,0.463073230489783,7.09806313943886,1.26517386296044e-12,8.52884323064174e-12,"Significant"
"NODE_210_length_19150_cov_1816.967321_7",133.715370557985,8.57061970975843,1.19548892470574,7.16913350901016,7.54739267670319e-13,5.17858782768606e-12,"Significant"
"NODE_210_length_19150_cov_1816.967321_8",55.8735039657086,8.69707703957533,1.5258467599537,5.69983648937278,1.19922395388156e-08,5.59983418491688e-08,"Significant"
"NODE_210_length_19150_cov_1816.967321_9",7003.10218975586,-1.39725703818667,0.442052701148819,-3.16083814114344,0.00157315890048486,0.00359300028346639,"Significant"
"NODE_210_length_19150_cov_1816.967321_10",76.21536302052,1.43549998920235,1.15709852896144,1.24060307162502,0.214752416692222,0.287934871279976,NA
"NODE_210_length_19150_cov_1816.967321_11",46.5165584001696,6.55191005828542,1.34675622240843,4.86495621796237,1.14482146494352e-06,4.25513755209691e-06,"Significant"
"NODE_210_length_19150_cov_1816.967321_12",899.404776542042,2.58765746042995,0.368402287220107,7.02399944353201,2.1560566679558e-12,1.42731288565924e-11,"Significant"
"NODE_210_length_19150_cov_1816.967321_13",706.023058533583,-2.18227042986957,0.37163963939669,-5.87200663904478,4.30551497609592e-09,2.10599626242658e-08,"Significant"
"NODE_210_length_19150_cov_1816.967321_14",838.282916911631,-0.602149890164589,0.510835616172462,-1.17875471306468,0.238495862143724,0.314441679347698,NA
"NODE_210_length_19150_cov_1816.967321_15",10410.1350328517,-0.878961804661399,0.346988793755399,-2.53311294335632,0.011305451923468,0.0216470514328367,"Significant"
"NODE_211_length_19130_cov_465.869934_1",1119.96794659524,-0.238340713710727,0.460252356214523,-0.517847894731117,0.604564398706754,0.666863830621429,NA
"NODE_211_length_19130_cov_465.869934_2",1744.7471776162,-2.02757307723679,0.443302360941592,-4.5737926433104,4.78973885999074e-06,1.61959740125965e-05,"Significant"
"NODE_211_length_19130_cov_465.869934_3",903.593413107532,0.157530024018686,0.374165284208409,0.421017209952975,0.67374251488605,0.729485661578029,NA
"NODE_211_length_19130_cov_465.869934_4",534.115399291639,1.24211763641688,0.696497582192721,1.78337681016269,0.0745249855526717,0.11618542674912,NA
"NODE_211_length_19130_cov_465.869934_5",1067.38823205652,0.349186630060404,0.295643492920778,1.1811071050834,0.237560177750907,0.313500939061242,NA
"NODE_211_length_19130_cov_465.869934_6",2293.07151079904,-0.758472744800015,0.314334920950267,-2.41294458314423,0.0158242253521355,0.0292786327578798,"Significant"
"NODE_211_length_19130_cov_465.869934_7",16726.3657680292,-2.7585879582984,0.299733105777218,-9.2034810473981,3.46537521389573e-20,4.54200184768655e-19,"Significant"
"NODE_211_length_19130_cov_465.869934_8",7605.63118034177,-0.999387735716112,0.330984512297071,-3.01943957673501,0.00253242802161539,0.00556644005203147,"Significant"
"NODE_211_length_19130_cov_465.869934_9",1469.66374502177,1.24166241432047,0.391392125203977,3.17242564262981,0.00151171265590156,0.00346030577386281,"Significant"
"NODE_211_length_19130_cov_465.869934_10",1346.52551998854,-2.08974391102239,0.320389642252387,-6.52250770758747,6.91415087859858e-11,4.0795899295536e-10,"Significant"
"NODE_211_length_19130_cov_465.869934_11",1125.70510309126,-0.782704808171457,0.669088248490316,-1.16980803345074,0.242078230056632,0.318569532777355,NA
"NODE_211_length_19130_cov_465.869934_12",3237.81349070771,-1.31610765572803,0.516035442678797,-2.5504210503371,0.0107592889846079,0.0206901884698331,"Significant"
"NODE_211_length_19130_cov_465.869934_13",2834.93219474464,-1.45780607633851,0.516630217198612,-2.82175921540817,0.00477610219112055,0.00986302793193323,"Significant"
"NODE_217_length_18889_cov_494.566476_1",2813.15278886325,-0.441569348615146,0.36851053007445,-1.19825435795806,0.230818009361617,0.306178299430488,NA
"NODE_217_length_18889_cov_494.566476_2",610.045322790549,2.6395170018573,0.404450833341733,6.52617520910654,6.74703910714484e-11,3.98376430405826e-10,"Significant"
"NODE_217_length_18889_cov_494.566476_3",8678.10396564115,0.107944158573338,0.308237773831518,0.3501976971594,0.726190334881339,0.774779935161328,NA
"NODE_217_length_18889_cov_494.566476_4",31610.6903093809,-2.76405217608041,0.349153313891988,-7.91644262306926,2.44402444622012e-15,2.04481768637804e-14,"Significant"
"NODE_217_length_18889_cov_494.566476_5",276.907091196799,2.01959539521331,0.726960301079217,2.77813711727462,0.00546715421232298,0.0111704620453037,"Significant"
"NODE_217_length_18889_cov_494.566476_6",3084.45165137377,-1.28831628679694,0.382082831123157,-3.37182459366167,0.000746719891713255,0.00179769045298156,"Significant"
"NODE_217_length_18889_cov_494.566476_7",841.583361667594,-1.08426562973486,0.280185267258901,-3.86981671214338,0.000108917206394446,0.000303455737591896,"Significant"
"NODE_217_length_18889_cov_494.566476_8",645.708048132355,0.371372011272279,0.337168030147652,1.10144491193204,0.270703067734459,0.348652703758391,NA
"NODE_217_length_18889_cov_494.566476_9",149.674500998394,10.1185549589704,1.2615019425136,8.02103795322639,1.04855321161742e-15,9.08710342145825e-15,"Significant"
"NODE_217_length_18889_cov_494.566476_10",8816.2968665493,-1.55293936765993,0.324122732073182,-4.79120781725762,1.65780305323918e-06,6.00625522112802e-06,"Significant"
"NODE_217_length_18889_cov_494.566476_11",5398.82895768839,-1.30576664372647,0.255693346732562,-5.10676816746511,3.27715407063065e-07,1.2948046437718e-06,"Significant"
"NODE_217_length_18889_cov_494.566476_12",15828.8247262046,-1.88585467430109,0.341647552869132,-5.51988345434883,3.39224574689736e-08,1.5053534978501e-07,"Significant"
"NODE_219_length_18425_cov_465.283451_1",6861.87242886122,-3.93124542519871,0.304903807884,-12.893395633466,4.90362124895625e-38,2.56289883425386e-36,"Significant"
"NODE_219_length_18425_cov_465.283451_2",222.112364264754,5.57340761541006,1.47602782916251,3.77595022620433,0.00015939882178603,0.000431881543699942,"Significant"
"NODE_219_length_18425_cov_465.283451_3",52526.8425040957,-0.477420181809069,0.357037488885878,-1.3371710161273,0.181166820439138,0.248783712424541,NA
"NODE_219_length_18425_cov_465.283451_4",6091.91225582362,-0.102727175533774,0.450298963522778,-0.22813105038066,0.819544361755779,0.854566762436722,NA
"NODE_219_length_18425_cov_465.283451_5",6091.75632408989,0.711305418939661,0.352866154665276,2.01579383439139,0.0438215385605581,0.0724257206699679,NA
"NODE_219_length_18425_cov_465.283451_6",425.640251312531,9.34007936114269,0.930234425444718,10.0405651582691,1.01093273444881e-23,1.96771665806393e-22,"Significant"
"NODE_219_length_18425_cov_465.283451_7",1740.05712992042,-0.726614437995777,0.352529672512394,-2.06114405297396,0.039289299129194,0.0658216255890157,NA
"NODE_219_length_18425_cov_465.283451_8",7605.14543294295,-1.16159761533572,0.58310266870612,-1.99209792318951,0.0463603147970594,0.0761164990084742,NA
"NODE_219_length_18425_cov_465.283451_9",2118.24860795314,-1.05709084003863,0.322052015947056,-3.28236057436265,0.00102941879191401,0.00242315510456933,"Significant"
"NODE_219_length_18425_cov_465.283451_10",20.5725976623313,7.25563187725782,2.054005835963,3.5324300205097,0.000411759189443118,0.00103330321784673,"Significant"
"NODE_219_length_18425_cov_465.283451_11",2151.93970237742,0.072104443331446,0.445418849620464,0.161880089701828,0.87140028212157,0.89758469449189,NA
"NODE_219_length_18425_cov_465.283451_12",652.997019149902,-0.462247713823923,0.301355518227084,-1.53389497077535,0.125055493458032,0.181526635197867,NA
"NODE_219_length_18425_cov_465.283451_13",804.119771196701,5.03444017360969,0.658627108192711,7.64383990726454,2.1083752867392e-14,1.63626155387908e-13,"Significant"
"NODE_219_length_18425_cov_465.283451_14",338.157064668167,0.874812635313626,0.687724490426764,1.27203938130917,0.203359127308794,0.274118047685737,NA
"NODE_219_length_18425_cov_465.283451_15",597.400431983719,1.1542108209281,0.444856438755755,2.59456921463559,0.00947095419700182,0.0184515805766255,"Significant"
"NODE_219_length_18425_cov_465.283451_16",1498.86335151577,0.612207319741897,0.416599682246265,1.46953381347037,0.141688057403704,0.202237488543015,NA
"NODE_224_length_18125_cov_466.151245_1",24.6680510373051,3.8496442943836,1.28123022858213,3.00464679064261,0.00265889422332196,0.00580976964873988,"Significant"
"NODE_224_length_18125_cov_466.151245_2",65.6330173613066,-0.381506100534123,1.01820046960066,-0.374686627952304,0.707893538329546,0.758144963539209,NA
"NODE_224_length_18125_cov_466.151245_3",4860.9511336598,-1.17159535793595,0.31584479637204,-3.709402122161,0.00020774924940337,0.000550207348982901,"Significant"
"NODE_224_length_18125_cov_466.151245_4",586.109103170685,6.21156484931329,0.763282239242226,8.13796591871446,4.01973953488025e-16,3.64012135206749e-15,"Significant"
"NODE_224_length_18125_cov_466.151245_5",537.346108522795,-0.0517065909120272,0.357242735430842,-0.144737977245829,0.884917753355324,0.90885475711542,NA
"NODE_224_length_18125_cov_466.151245_6",49.5872441582275,4.18386001647947,1.27983139927965,3.26907123769142,0.0010790113179331,0.00252888403295513,"Significant"
"NODE_224_length_18125_cov_466.151245_7",747.272827872435,-0.728964524096704,0.416766816109472,-1.74909444782962,0.080274694810004,0.123849460815653,NA
"NODE_224_length_18125_cov_466.151245_8",20.2462833054558,2.63529600337595,2.42474074948815,1.08683619225365,0.277109209718452,0.355389833184813,NA
"NODE_224_length_18125_cov_466.151245_9",30.9048379129141,7.10956862667675,1.62305500327192,4.380362102544,1.18482253781932e-05,3.80572550368595e-05,"Significant"
"NODE_224_length_18125_cov_466.151245_10",52.1720038447278,7.1255672894102,1.4324182796787,4.9745017851968,6.54156614964617e-07,2.50169108351644e-06,"Significant"
"NODE_224_length_18125_cov_466.151245_11",33.6539887040873,7.96568624521471,1.74404576875636,4.56736078141738,4.93903499364611e-06,1.66741663840517e-05,"Significant"
"NODE_224_length_18125_cov_466.151245_12",1319.39397399735,4.75655287063064,0.476180371008337,9.98897300314666,1.70337331614946e-23,3.22650153642897e-22,"Significant"
"NODE_224_length_18125_cov_466.151245_13",18.3090394540074,7.08750355489132,2.2054936949983,3.21356781520827,0.00131096835875961,0.00303185052105254,"Significant"
"NODE_224_length_18125_cov_466.151245_14",71.4218319828918,5.87530962955735,1.60112066152123,3.66949835246971,0.000243026904041701,0.000633726146141386,"Significant"
"NODE_224_length_18125_cov_466.151245_15",78.9621040793178,6.59224643068902,1.36738541331816,4.82105949535616,1.42797756743259e-06,5.23633004047282e-06,"Significant"
"NODE_224_length_18125_cov_466.151245_16",504.925013599808,-3.14651427951929,0.604485131886817,-5.20527985477141,1.93704461548017e-07,7.88128628508917e-07,"Significant"
"NODE_224_length_18125_cov_466.151245_17",182.163433229755,0.92155055612664,0.73857249506196,1.24774556632972,0.212124248607188,0.28481700173756,NA
"NODE_229_length_17351_cov_408.456580_1",310.279482315693,1.80631608653322,0.542029606749075,3.33250446846796,0.000860680883006694,0.00204816892535629,"Significant"
"NODE_229_length_17351_cov_408.456580_2",310.182768529394,0.886037491212327,0.501232996078669,1.767715809103,0.0771084257209125,0.119536443105322,NA
"NODE_229_length_17351_cov_408.456580_3",1581.66627163518,-0.814957372291157,0.361281483564091,-2.25574077102289,0.0240868706037873,0.0425502886297239,"Significant"
"NODE_229_length_17351_cov_408.456580_4",817.899444512445,1.60349224897697,0.332921269035879,4.81643078443318,1.46148827748444e-06,5.34994433439723e-06,"Significant"
"NODE_229_length_17351_cov_408.456580_5",175.919595709658,1.86034402595016,0.581471149337167,3.19937460022017,0.00137726087802507,0.00317227090702892,"Significant"
"NODE_229_length_17351_cov_408.456580_6",4360.40077284575,-0.720509652890882,0.388300160320001,-1.8555481725712,0.0635179868250039,0.100845076776169,NA
"NODE_229_length_17351_cov_408.456580_7",194.927086931958,1.81859567346409,0.457574512527967,3.97442519998956,7.05494292356591e-05,0.000202626193126976,"Significant"
"NODE_229_length_17351_cov_408.456580_8",205.252912537781,9.17970732188412,1.11298562481024,8.24782199990156,1.61307396792462e-16,1.52261954140667e-15,"Significant"
"NODE_229_length_17351_cov_408.456580_9",1828.27158992921,0.858587277909926,0.545300638938148,1.57452094606351,0.115367062967862,0.169585576761959,NA
"NODE_229_length_17351_cov_408.456580_10",1923.57958354087,0.380117936317419,0.366247934214739,1.0378705265121,0.299330336870831,0.377203447281639,NA
"NODE_229_length_17351_cov_408.456580_11",4308.36030753842,-0.195462014147749,0.374115565961191,-0.522464264873773,0.601347121097951,0.663833907996917,NA
"NODE_229_length_17351_cov_408.456580_12",5492.07992630327,-3.23737325554984,0.295395102570483,-10.9594682761451,5.98499738701682e-28,1.7236385331929e-26,"Significant"
"NODE_229_length_17351_cov_408.456580_13",2204.45394548819,0.486672271871131,0.337578144439961,1.44165811645927,0.149398844693514,0.211425709179339,NA
"NODE_229_length_17351_cov_408.456580_14",364.614203464527,5.85827364434669,2.14601500318166,2.72983815847572,0.00633654247525562,0.012792442808295,"Significant"
"NODE_230_length_17201_cov_415.618745_1",1205.97916569931,0.16722126311908,0.417279905607674,0.400741231178049,0.688610651135991,0.742545387566026,NA
"NODE_230_length_17201_cov_415.618745_2",199.706997172836,3.54181693817021,0.848062678054708,4.17636223102572,2.96208002924165e-05,8.98922279841902e-05,"Significant"
"NODE_230_length_17201_cov_415.618745_3",485933.896653385,-1.56276876089369,0.369923544528554,-4.22457230421857,2.39394984677672e-05,7.37075394642126e-05,"Significant"
"NODE_230_length_17201_cov_415.618745_4",1385.74166991005,0.914491579635026,0.259821596209719,3.51969040670845,0.000432050794582305,0.00107900426103781,"Significant"
"NODE_230_length_17201_cov_415.618745_5",5860.01022750604,-0.552732818144894,0.345984518160772,-1.59756517743389,0.110139781460098,0.162948333245209,NA
"NODE_230_length_17201_cov_415.618745_6",1279.68058983498,-1.81024890630918,0.285349039394959,-6.34398107716623,2.23902341727021e-10,1.25548419033291e-09,"Significant"
"NODE_230_length_17201_cov_415.618745_7",1298.73742085006,-1.050476288112,0.416171637622532,-2.52414194805074,0.0115981086274589,0.0221423192218025,"Significant"
"NODE_230_length_17201_cov_415.618745_8",125.091857189313,9.13555429681357,1.27131246296585,7.18592365208251,6.67543412571345e-13,4.59893415316646e-12,"Significant"
"NODE_230_length_17201_cov_415.618745_9",49.7798283643079,4.5494891822529,1.38004033767562,3.29663493019017,0.000978506000388629,0.00231102100565984,"Significant"
"NODE_230_length_17201_cov_415.618745_10",132.567909033518,7.62500863872898,1.02476696530093,7.44072447387082,1.00134604987434e-13,7.3789355999008e-13,"Significant"
"NODE_230_length_17201_cov_415.618745_11",4890.85876295481,-2.13704628474365,0.739526811015718,-2.88974821860547,0.00385550490620097,0.00812457940288791,"Significant"
"NODE_230_length_17201_cov_415.618745_12",132.361739772917,2.40964375614661,1.09719085026705,2.19619381218876,0.0280780740891608,0.0488366995301818,"Significant"
"NODE_230_length_17201_cov_415.618745_13",84.2048460818275,4.19944369814686,1.79137717284089,2.34425433226164,0.0190651657448485,0.0346405060861872,"Significant"
"NODE_231_length_17176_cov_473.598680_1",102.224868056665,9.56855633516601,1.32029731493042,7.24727394880017,4.25243328750825e-13,2.97564897895309e-12,"Significant"
"NODE_231_length_17176_cov_473.598680_2",256.367488603653,1.01668911254602,0.67702222245689,1.50170715055186,0.133172756391221,0.191661274253043,NA
"NODE_231_length_17176_cov_473.598680_3",31624.5666174024,-0.125562879767276,0.402751645507667,-0.311762549372094,0.755220987710477,0.799706866301227,NA
"NODE_231_length_17176_cov_473.598680_4",37393.3363045307,0.609352514011667,0.395270140100574,1.5416102867184,0.123168324320774,0.179157687382879,NA
"NODE_231_length_17176_cov_473.598680_5",4299.35487291236,0.288955176723173,0.41156712520037,0.702085174034483,0.482626047703811,0.552364793985965,NA
"NODE_231_length_17176_cov_473.598680_6",646.48775990279,0.717380804936683,0.659375769449384,1.087969619411,0.276608519631017,0.354855202381185,NA
"NODE_231_length_17176_cov_473.598680_7",75.6808426008963,3.44023788590535,1.11177650929169,3.09436101334531,0.00197237323587047,0.0044121754790265,"Significant"
"NODE_231_length_17176_cov_473.598680_8",1847.28239989498,1.05104216116841,0.601172848779753,1.74831941146675,0.0804087337941425,0.124033658049737,NA
"NODE_231_length_17176_cov_473.598680_9",2012.106560553,-0.267011733832718,0.449850127471093,-0.593557092745019,0.552808386337507,0.619540517156806,NA
"NODE_231_length_17176_cov_473.598680_10",4954.20677674382,-1.11323051053424,0.361090796047808,-3.08296562171816,0.00204948829780801,0.00456778557976847,"Significant"
"NODE_231_length_17176_cov_473.598680_11",920.657137034774,0.140361172836069,0.561402676991841,0.25001870954404,0.802572879899671,0.839662001002164,NA
"NODE_231_length_17176_cov_473.598680_12",3505.79693379294,-0.323319464992677,0.482468673045929,-0.670135664874346,0.502771311253536,0.571634845224075,NA
"NODE_231_length_17176_cov_473.598680_13",18.5514578653111,4.88477955939295,2.03566354683029,2.39960064471312,0.0164129671713977,0.030250020252552,"Significant"
"NODE_231_length_17176_cov_473.598680_14",601.454217901881,0.722832782474314,0.479436334203539,1.5076720951388,0.131638470804855,0.189877841959916,NA
"NODE_231_length_17176_cov_473.598680_15",725.373322575635,-1.45542440438363,0.450108461221408,-3.23349710075258,0.00122284577307631,0.00284367897847765,"Significant"
"NODE_231_length_17176_cov_473.598680_16",20.1570852123598,7.22619489354747,2.06885540062242,3.4928467651115,0.000477900660036986,0.00118627525316129,"Significant"
"NODE_231_length_17176_cov_473.598680_17",76.8469140136375,-0.570155793273763,1.00033057552167,-0.569967376011103,0.568699825474038,0.634327680449043,NA
"NODE_231_length_17176_cov_473.598680_18",18.1701023083192,4.30508403679707,2.14858310865171,2.00368513531628,0.0451037995797846,0.074283966357136,NA
"NODE_231_length_17176_cov_473.598680_19",767.229115386009,-0.414045823653067,0.354789193640088,-1.16701926404526,0.243202590032732,0.319701339824117,NA
"NODE_233_length_17055_cov_452.105529_1",885.914419066947,-1.27999319745603,0.556362790999511,-2.3006448636806,0.0214117129703367,0.0383202227266626,"Significant"
"NODE_233_length_17055_cov_452.105529_2",47.4858387460626,2.57865168712893,0.899254276435292,2.86754453629165,0.00413670577791373,0.00866324210279386,"Significant"
"NODE_233_length_17055_cov_452.105529_3",26.1683467569569,0.630121431271101,1.84561420161723,0.341415573590057,0.732790752656735,0.779954657793159,NA
"NODE_233_length_17055_cov_452.105529_4",1032.02504894728,0.424400483618689,0.495810348643393,0.855973427702565,0.392012477589614,0.464219531154023,NA
"NODE_233_length_17055_cov_452.105529_5",109.523427025166,2.73298442103422,0.878621532474728,3.11053658488939,0.00186747760598794,0.00420753935335281,"Significant"
"NODE_233_length_17055_cov_452.105529_6",178.306497389899,1.98968507370677,0.642378678152615,3.09737097661586,0.00195245368084817,0.00437455022909274,"Significant"
"NODE_233_length_17055_cov_452.105529_7",384.965196855749,2.92560133658581,0.523585633546863,5.58762721728489,2.3019311817401e-08,1.04060071093398e-07,"Significant"
"NODE_233_length_17055_cov_452.105529_8",406.817160272679,3.04550047346425,0.481607727404253,6.32361214359817,2.5551860749779e-10,1.42709501958033e-09,"Significant"
"NODE_233_length_17055_cov_452.105529_9",1372.77631124806,-0.283304503371538,0.314920276557485,-0.89960705759708,0.368329400023549,0.443367220642506,NA
"NODE_233_length_17055_cov_452.105529_10",2151.27291980322,-0.758457886990846,0.453202985070601,-1.67355006912122,0.0942190585320917,0.142125916371142,NA
"NODE_233_length_17055_cov_452.105529_11",390.593319426371,0.950014986828751,0.567476842541629,1.6741035327077,0.0941102536122149,0.141987084343304,NA
"NODE_233_length_17055_cov_452.105529_12",618.966358162898,0.688703355122936,0.347223332827032,1.98345931857642,0.0473161468748394,0.077490486574326,NA
"NODE_233_length_17055_cov_452.105529_13",376.2182366979,-0.73995446392003,0.438384329548294,-1.68791266942062,0.0914279942371135,0.138433624321466,NA
"NODE_233_length_17055_cov_452.105529_14",181.623164943776,1.10350856344335,0.831611575113434,1.32695190455091,0.184524592916372,0.252810635634776,NA
"NODE_233_length_17055_cov_452.105529_15",197.040324698333,-0.192734359539568,0.396769080916405,-0.485759523132234,0.627137675776284,0.687286396686228,NA
"NODE_233_length_17055_cov_452.105529_16",424.540332519362,0.328645117862431,0.505040204625308,0.650730604915413,0.515220403307195,0.583672886647314,NA
"NODE_233_length_17055_cov_452.105529_17",2376.70885047612,1.20449382932743,0.437902972379587,2.75059523524618,0.00594870970829688,0.012078591151115,"Significant"
"NODE_235_length_16965_cov_534.346363_1",453.795409846119,3.17472415618173,0.625377356538956,5.07649361299504,3.8446371583057e-07,1.50706216756363e-06,"Significant"
"NODE_235_length_16965_cov_534.346363_2",687.36922479229,5.23257484650013,0.74995230742932,6.97721014345072,3.01099172493733e-12,1.97322499497247e-11,"Significant"
"NODE_235_length_16965_cov_534.346363_3",60.4398188346231,4.62311467795386,1.32190074888615,3.49732359396071,0.00046995140645018,0.00116756999953453,"Significant"
"NODE_235_length_16965_cov_534.346363_4",1177.23284095114,0.241973830407769,0.392731345725014,0.616130678240274,0.537808275964576,0.605132581075358,NA
"NODE_235_length_16965_cov_534.346363_5",1547.92698013717,8.24928339256142,0.663972693711617,12.4241304961621,1.93316843722374e-35,8.61480903051233e-34,"Significant"
"NODE_235_length_16965_cov_534.346363_6",8774.9658770912,-1.70200732698594,0.441255015455858,-3.85719655838384,0.000114694929185677,0.00031829628496071,"Significant"
"NODE_235_length_16965_cov_534.346363_7",5280.5144011068,-1.68502448061413,0.333192866518896,-5.0572045500817,4.25446829036794e-07,1.6569725397675e-06,"Significant"
"NODE_235_length_16965_cov_534.346363_8",393.752094424827,0.0773242095887764,0.382205247934243,0.202310695645078,0.83967383894504,0.87073097297583,NA
"NODE_235_length_16965_cov_534.346363_9",37.6599784971124,2.47751263918228,1.18524397346749,2.09029760508648,0.0365910742866992,0.0618643422494973,NA
"NODE_238_length_16788_cov_2060.392219_1",10.8897142210029,6.33793848560533,2.70833607656198,2.34015953206622,0.0192755042847885,0.03497015101335,"Significant"
"NODE_238_length_16788_cov_2060.392219_2",571.033130302269,-0.980847736145173,0.564660878961704,-1.73705629819574,0.082377234142424,0.12660882945796,NA
"NODE_238_length_16788_cov_2060.392219_3",775.615736275764,-0.891814149152861,0.530805961188471,-1.68011328877335,0.0929352758470027,0.140389470222404,NA
"NODE_238_length_16788_cov_2060.392219_4",5194.10233121525,-0.9026750357104,0.544998068606868,-1.65629033882236,0.0976630360481408,0.146459958593625,NA
"NODE_238_length_16788_cov_2060.392219_5",2434.45623535429,1.17611067529691,0.301794572760414,3.8970570760747,9.73686779677796e-05,0.000273258401177723,"Significant"
"NODE_238_length_16788_cov_2060.392219_6",2259.46650452726,7.2521834886243,0.735770235279111,9.8565872073817,6.41942997524924e-23,1.12766210789285e-21,"Significant"
"NODE_238_length_16788_cov_2060.392219_7",1399.1962013056,4.69902055024694,0.75348707972004,6.23636513049816,4.47855083024368e-10,2.45118874464597e-09,"Significant"
"NODE_238_length_16788_cov_2060.392219_8",321.105469442453,4.44084495148364,0.914448025134585,4.85631203679406,1.19592194974762e-06,4.4275781147849e-06,"Significant"
"NODE_238_length_16788_cov_2060.392219_9",1036.63549760534,1.51954108403302,0.430457023159364,3.53006456458826,0.000415458267673952,0.00104165980230837,"Significant"
"NODE_238_length_16788_cov_2060.392219_10",81.9177619270133,9.2490943915,1.43440831187451,6.4480206332694,1.13320340628995e-10,6.52266025904623e-10,"Significant"
"NODE_238_length_16788_cov_2060.392219_11",79.5924073992828,7.81318178047399,1.22735024500051,6.3658941791882,1.94155262723158e-10,1.09375423118894e-09,"Significant"
"NODE_238_length_16788_cov_2060.392219_12",179.604941392142,0.598446863763568,0.93192347924442,0.642163092884808,0.520767293703471,0.588617898249538,NA
"NODE_238_length_16788_cov_2060.392219_13",1590.47496138563,-1.21138771886322,0.376954108545313,-3.21362121118148,0.00131072461819136,0.00303185052105254,"Significant"
"NODE_238_length_16788_cov_2060.392219_14",1655.02057578031,1.20123174910613,0.405422057380663,2.96291661304026,0.00304739111293827,0.0065654607005721,"Significant"
"NODE_241_length_16459_cov_729.697452_1",1275.79514121509,5.28274997552338,1.0633170484937,4.96817951241069,6.75843843455136e-07,2.57764406420479e-06,"Significant"
"NODE_241_length_16459_cov_729.697452_2",2038.41511605025,6.12023362388098,0.47644565984845,12.8456068333747,9.10352573197296e-38,4.72880689402547e-36,"Significant"
"NODE_241_length_16459_cov_729.697452_3",361.506606703439,1.5343995001703,0.624663226410658,2.45636278124939,0.0140351391080894,0.0262387994763066,"Significant"
"NODE_241_length_16459_cov_729.697452_4",25.405984060432,6.82038784785394,1.68784176191727,4.04089293305935,5.32480661454706e-05,0.000155626985175595,"Significant"
"NODE_241_length_16459_cov_729.697452_5",204.728613894448,3.62758042187529,0.614133291644424,5.90682913828358,3.48755129927212e-09,1.73394579277375e-08,"Significant"
"NODE_241_length_16459_cov_729.697452_6",3277.33184234809,-0.371543953795414,0.535045377699715,-0.694415780943232,0.48742149990846,0.556649290494326,NA
"NODE_241_length_16459_cov_729.697452_7",84.4037463579967,2.24911078395414,0.992344538167286,2.26646159418373,0.0234231360624611,0.0415337577048918,"Significant"
"NODE_241_length_16459_cov_729.697452_8",28.7155534452609,2.24670435397343,1.31606979048644,1.70713162038543,0.0877975910602282,0.133846273587856,NA
"NODE_241_length_16459_cov_729.697452_9",29.1470302362937,7.7582417591864,1.80882128698723,4.28911458251828,1.79386814879875e-05,5.62335491146947e-05,"Significant"
"NODE_241_length_16459_cov_729.697452_10",2273.04867483829,1.79721038983608,0.539881009296988,3.32890092240202,0.000871894149031582,0.00207368757299169,"Significant"
"NODE_241_length_16459_cov_729.697452_11",708.307567364063,0.536514490388374,0.513834506598733,1.04413869348668,0.29642122612548,0.374150047943417,NA
"NODE_241_length_16459_cov_729.697452_12",143.572270816969,-1.24053268089673,0.686538577652603,-1.80693805312199,0.0707719384636672,0.111091213009246,NA
