gene,SS0127_S17,SS0126_S16,SS0124_S14,SS0125_S15,SS0123_S13,SS0122_S12
NODE_90047_length_219_cov_1016.774390_1,43,0,118,0,0,0
NODE_90048_length_219_cov_873.926829_1,512062,581,342325,816,711,349
NODE_90049_length_219_cov_548.000000_1,2521,2,3524,3,2,0
NODE_90051_length_219_cov_285.914634_1,220,0,260,0,0,0
NODE_90052_length_219_cov_280.878049_1,631,0,651,0,2,0
NODE_90054_length_219_cov_122.768293_1,50,0,125,0,6,0
NODE_90061_length_219_cov_57.628049_1,9,4,22,0,2,0
NODE_90064_length_219_cov_41.975610_1,59,0,201,0,0,0
NODE_90075_length_219_cov_24.280488_1,10,0,76,0,0,0
NODE_90077_length_219_cov_23.871951_1,10,0,14,14,0,0
NODE_91060_length_218_cov_256.834356_1,18,0,72,0,0,0
NODE_91061_length_218_cov_205.361963_1,5,0,119,0,0,0
NODE_91063_length_218_cov_147.349693_1,8,0,4,2,10,0
NODE_91064_length_218_cov_126.754601_1,228,2,287,0,0,0
NODE_91065_length_218_cov_97.723926_1,63,6,273,0,4,0
NODE_91071_length_218_cov_38.098160_1,0,0,19,0,0,0
NODE_91074_length_218_cov_30.687117_1,0,0,31,0,0,0
NODE_92013_length_217_cov_14731.172840_1,8,0,70,0,0,0
NODE_92014_length_217_cov_1537.074074_1,4933,6,5898,3,2,2
NODE_92017_length_217_cov_273.327160_1,0,0,6,4,0,0
NODE_92019_length_217_cov_227.160494_1,234,8,329,6,14,20
NODE_92020_length_217_cov_220.574074_1,51,38,189,19,10,0
NODE_92025_length_217_cov_139.018519_1,35,46,122,20,8,26
NODE_92045_length_217_cov_38.333333_1,1229,4,954,0,0,0
NODE_92064_length_217_cov_14.962963_1,10,0,8,0,0,0
NODE_92067_length_217_cov_13.012346_1,14,0,8,0,0,0
NODE_93008_length_216_cov_974.993789_1,42,0,24,0,0,0
NODE_93012_length_216_cov_440.925466_1,3094,1,1855,1,2,2
NODE_93013_length_216_cov_372.863354_1,58,6,22,22,4,10
NODE_93014_length_216_cov_328.192547_1,287,0,278,0,0,0
NODE_93016_length_216_cov_277.608696_1,88,0,57,0,0,0
NODE_93017_length_216_cov_255.739130_1,64,2,16,0,0,0
NODE_93025_length_216_cov_124.316770_1,74,0,20,12,2,0
NODE_93032_length_216_cov_61.403727_1,195,198,326,52,83,18
NODE_93036_length_216_cov_45.149068_1,139,0,140,0,0,0
NODE_93040_length_216_cov_35.807453_1,60,0,49,0,0,0
NODE_93041_length_216_cov_35.391304_1,27,4,54,10,0,0
NODE_93044_length_216_cov_28.236025_1,0,0,27,0,0,0
NODE_93048_length_216_cov_23.925466_1,238,0,215,0,8,0
NODE_93060_length_216_cov_10.614907_1,0,0,13,12,0,0
NODE_93992_length_215_cov_456.975000_1,531,12,750,0,0,0
NODE_93998_length_215_cov_178.318750_1,44,0,105,4,0,0
NODE_94011_length_215_cov_53.025000_1,142,0,182,0,0,0
NODE_94018_length_215_cov_32.112500_1,34,6,82,14,0,0
NODE_94030_length_215_cov_12.031250_1,12,0,38,2,2,0
NODE_94033_length_215_cov_11.387500_1,12,0,59,2,4,0
NODE_95030_length_214_cov_268.773585_1,477,0,563,0,0,0
NODE_95035_length_214_cov_236.874214_1,85,10,168,8,0,0
NODE_95037_length_214_cov_198.666667_1,283,0,772,0,0,0
NODE_95038_length_214_cov_190.786164_1,566,0,442,2,0,0
NODE_95053_length_214_cov_25.339623_1,130,0,34,0,0,0
NODE_95062_length_214_cov_15.704403_1,78,0,84,0,0,0
NODE_96157_length_213_cov_1191.348101_1,478,0,851,0,0,0
NODE_96158_length_213_cov_779.227848_1,436,0,716,0,0,0
NODE_96160_length_213_cov_660.018987_1,240,0,414,0,0,0
NODE_96162_length_213_cov_563.512658_1,57,0,158,0,0,0
NODE_96163_length_213_cov_484.278481_1,26,8,9,16,6,0
NODE_96164_length_213_cov_289.784810_1,0,0,79,0,0,0
NODE_96165_length_213_cov_279.816456_1,171,0,287,8,0,0
NODE_96166_length_213_cov_278.500000_1,0,0,8,0,2,0
NODE_96167_length_213_cov_184.911392_1,42,0,124,0,0,0
NODE_96168_length_213_cov_183.272152_1,357,0,632,4,0,6
NODE_96172_length_213_cov_151.189873_1,435,14,1919,8,6,0
NODE_96179_length_213_cov_100.329114_1,102,0,163,0,0,0
NODE_96181_length_213_cov_76.993671_1,17,0,83,0,0,0
NODE_96191_length_213_cov_36.924051_1,12,0,8,0,0,10
NODE_96192_length_213_cov_36.493671_1,30,14,106,2,11,7
NODE_96199_length_213_cov_25.037975_1,33,0,55,0,0,0
NODE_96202_length_213_cov_19.816456_1,21,0,109,0,0,0
NODE_96223_length_213_cov_6.265823_1,12,16,4,10,16,2
NODE_96430_length_213_cov_1.797468_1,22,0,6,2,13,0
NODE_97273_length_212_cov_1203.178344_1,223,0,180,0,0,0
NODE_97276_length_212_cov_325.006369_1,33,4,26,44,43,14
NODE_97277_length_212_cov_263.267516_1,191,0,262,0,0,0
NODE_97281_length_212_cov_92.802548_1,644,2,552,14,0,0
NODE_97288_length_212_cov_65.866242_1,142,0,542,0,0,0
NODE_97289_length_212_cov_64.216561_1,61,1824,116,821,1536,440
NODE_97293_length_212_cov_45.471338_1,0,0,28,0,0,0
NODE_97294_length_212_cov_41.439490_1,35,0,114,0,0,4
NODE_97295_length_212_cov_39.923567_1,12,0,23,0,0,0
NODE_97299_length_212_cov_25.745223_1,43,0,14,6,30,0
NODE_97320_length_212_cov_9.280255_1,40,0,42,0,0,0
NODE_97342_length_212_cov_3.681529_1,54,0,25,4,6,0
NODE_98138_length_212_cov_1.203822_1,0,441,0,727,535,169
NODE_98410_length_211_cov_2244.160256_1,766,1,1180,0,0,0
NODE_98411_length_211_cov_1242.384615_1,22,0,27,0,0,0
NODE_98412_length_211_cov_588.506410_1,102,0,55,0,0,0
NODE_98413_length_211_cov_441.403846_1,868,0,697,0,0,0
NODE_98417_length_211_cov_307.121795_1,13685,3,11624,8,2,1
NODE_98418_length_211_cov_300.403846_1,120,0,144,0,0,0
NODE_98420_length_211_cov_144.339744_1,16,0,4,0,0,0
NODE_98421_length_211_cov_137.121795_1,32,0,51,0,0,0
NODE_98422_length_211_cov_136.391026_1,82,0,421,0,0,0
NODE_98424_length_211_cov_105.416667_1,51,0,170,0,0,0
NODE_98426_length_211_cov_93.320513_1,24,0,27,0,0,0
NODE_98441_length_211_cov_15.192308_1,0,12,12,23,1,14
NODE_98454_length_211_cov_6.724359_1,14,0,15,0,0,0
NODE_98458_length_211_cov_5.557692_1,0,0,6,2,3,0
NODE_99495_length_210_cov_934.916129_1,697,0,1415,0,0,0
NODE_99501_length_210_cov_219.174194_1,20,0,23,0,0,0
NODE_99505_length_210_cov_188.316129_1,859,0,895,2,2,2
NODE_99506_length_210_cov_164.025806_1,131,0,279,0,0,0
NODE_99511_length_210_cov_70.748387_1,23,0,96,0,0,0
NODE_99515_length_210_cov_49.722581_1,0,30,17,26,0,0
NODE_99517_length_210_cov_45.277419_1,14,0,215,0,0,0
NODE_99520_length_210_cov_37.929032_1,53,0,236,0,0,0
NODE_99527_length_210_cov_31.477419_1,0,0,44,0,2,0
NODE_100420_length_210_cov_1.000000_1,0,0,0,2,0,0
NODE_100470_length_209_cov_3263.623377_1,181,0,325,0,0,0
NODE_100472_length_209_cov_372.896104_1,789,0,1605,0,0,0
NODE_100474_length_209_cov_192.305195_1,68,0,189,0,4,0
NODE_100477_length_209_cov_134.636364_1,3,40,28,10,18,0
NODE_100482_length_209_cov_94.701299_1,4,0,38,0,0,0
NODE_100483_length_209_cov_94.623377_1,92,0,166,0,0,0
NODE_100487_length_209_cov_69.714286_1,76,2,89,4,8,0
NODE_100488_length_209_cov_67.357143_1,167,2,129,0,0,0
NODE_101452_length_208_cov_659.058824_1,145,0,422,0,0,0
NODE_101453_length_208_cov_509.973856_1,371,4,877,6,10,8
NODE_101457_length_208_cov_240.228758_1,30210,12460,20781,14887,25363,8586
NODE_101458_length_208_cov_176.888889_1,150,2,185,0,0,0
NODE_101467_length_208_cov_79.869281_1,0,0,27,0,0,0
NODE_101507_length_208_cov_7.862745_1,0,0,1,0,0,0
NODE_101511_length_208_cov_6.411765_1,0,0,6,0,15,0
NODE_102449_length_207_cov_1045.677632_1,68,0,12,0,0,0
NODE_102451_length_207_cov_309.690789_1,365,0,470,0,0,0
NODE_102460_length_207_cov_104.223684_1,8,12,30,28,36,0
NODE_102463_length_207_cov_48.868421_1,0,0,36,0,0,0
NODE_102467_length_207_cov_33.296053_1,44,0,163,0,0,0
NODE_102470_length_207_cov_32.111842_1,8,0,36,0,0,0
NODE_102471_length_207_cov_31.342105_1,21,0,104,0,0,0
NODE_102476_length_207_cov_26.046053_1,9,0,37,0,0,0
NODE_102505_length_207_cov_7.309211_1,27,0,15,0,2,0
NODE_102702_length_207_cov_1.756579_1,0,704,0,610,526,252
NODE_102904_length_207_cov_1.263158_1,0,113,0,124,169,60
NODE_103363_length_206_cov_2106.986755_1,886,0,933,0,0,0
NODE_103364_length_206_cov_1080.350993_1,86,0,90,0,0,0
NODE_103365_length_206_cov_1007.470199_1,222,0,238,0,0,0
NODE_103370_length_206_cov_211.245033_1,62,0,193,0,0,0
NODE_103377_length_206_cov_121.066225_1,220,0,705,0,0,0
NODE_103378_length_206_cov_96.966887_1,22,4,10,0,4,0
NODE_103382_length_206_cov_57.549669_1,10,4,57,0,0,0
NODE_103389_length_206_cov_40.761589_1,33,0,116,0,0,0
NODE_103400_length_206_cov_16.953642_1,2,0,34,6,0,0
NODE_103431_length_206_cov_2.178808_1,27,0,8,0,4,0
NODE_103442_length_205_cov_942.660000_1,28,0,76,4,0,0
NODE_103447_length_205_cov_238.166667_1,46,0,102,0,0,0
NODE_103449_length_205_cov_193.680000_1,279,141,218,102,206,125
NODE_103450_length_205_cov_134.280000_1,8,0,0,0,0,8
NODE_103457_length_205_cov_74.273333_1,101,0,180,0,0,0
NODE_103460_length_205_cov_61.060000_1,10,0,64,0,0,0
NODE_103471_length_205_cov_24.600000_1,7,0,33,0,0,0
NODE_103490_length_205_cov_7.080000_1,0,0,10,0,2,0
NODE_103525_length_204_cov_1478.100671_1,664,0,572,0,0,0
NODE_103526_length_204_cov_915.395973_1,296,0,300,0,0,0
NODE_103529_length_204_cov_341.577181_1,30,4,87,0,0,0
NODE_103532_length_204_cov_205.127517_1,22,0,23,0,0,0
NODE_103533_length_204_cov_167.322148_1,249,0,779,0,0,0
NODE_103534_length_204_cov_166.442953_1,140,0,439,0,0,0
NODE_103535_length_204_cov_131.221477_1,315,0,600,0,0,0
NODE_103552_length_204_cov_44.422819_1,78,37,357,14,14,6
NODE_103556_length_204_cov_30.483221_1,12,0,57,2,1,0
NODE_103563_length_204_cov_24.013423_1,28,2,15,0,0,0
NODE_103578_length_204_cov_7.765101_1,28,0,19,18,2,2
NODE_103580_length_204_cov_7.550336_1,0,0,11,0,0,0
NODE_103585_length_204_cov_4.543624_1,28,0,10,6,9,6
NODE_103620_length_203_cov_1157.587838_1,18,0,118,0,0,0
NODE_103621_length_203_cov_1127.641892_1,284,97,744,159,140,36
NODE_103622_length_203_cov_579.891892_1,26,0,10,0,0,0
NODE_103626_length_203_cov_168.641892_1,0,0,2,0,0,0
NODE_103628_length_203_cov_145.587838_1,13,0,0,0,0,0
NODE_103630_length_203_cov_109.439189_1,67,0,430,0,0,0
NODE_103631_length_203_cov_109.297297_1,50,0,43,0,0,0
NODE_103632_length_203_cov_108.283784_1,4,0,14,0,8,0
NODE_103644_length_203_cov_30.810811_1,14,0,35,10,2,0
NODE_103649_length_203_cov_19.655405_1,18,20,52,24,18,14
NODE_103686_length_202_cov_532.870748_1,23,0,4,0,0,0
NODE_103690_length_202_cov_304.414966_1,0,0,8,0,0,0
NODE_103693_length_202_cov_175.129252_1,22,0,30,0,0,0
NODE_103695_length_202_cov_155.557823_1,29,0,111,6,12,0
NODE_103696_length_202_cov_154.959184_1,16,0,16,0,0,0
NODE_103697_length_202_cov_141.965986_1,37,0,69,0,0,0
NODE_103698_length_202_cov_130.000000_1,28,50,77,12,26,2
NODE_103703_length_202_cov_94.421769_1,27,0,113,0,0,0
NODE_103712_length_202_cov_38.612245_1,0,24,1,8,19,11
NODE_103714_length_202_cov_35.081633_1,37,985,60,402,842,257
NODE_103724_length_202_cov_23.870748_1,0,0,9,8,4,0
NODE_103730_length_202_cov_15.761905_1,11,0,0,0,0,0
NODE_103736_length_202_cov_8.503401_1,0,6,4,0,0,2
NODE_103765_length_201_cov_932.520548_1,465,0,652,0,0,0
NODE_103777_length_201_cov_84.369863_1,243,0,244,0,0,0
NODE_103793_length_201_cov_33.904110_1,0,0,4,0,0,0
NODE_103795_length_201_cov_30.821918_1,936,0,792,0,0,0
NODE_103803_length_201_cov_18.630137_1,68,0,148,0,0,0
NODE_103806_length_201_cov_16.630137_1,8,0,52,0,2,0
NODE_103826_length_201_cov_7.561644_1,3,0,3,0,0,0
NODE_103868_length_200_cov_334.041379_1,320,18,676,0,0,0
NODE_103871_length_200_cov_170.262069_1,91,0,86,4,4,0
NODE_103875_length_200_cov_109.006897_1,73,0,136,0,0,0
NODE_103879_length_200_cov_70.296552_1,75,0,127,0,0,2
NODE_103884_length_200_cov_55.310345_1,6,0,12,0,0,0
NODE_103885_length_200_cov_55.096552_1,224,0,438,0,0,0
NODE_103897_length_200_cov_19.793103_1,71,0,133,0,0,0
NODE_103898_length_200_cov_19.365517_1,23,0,63,0,0,0
NODE_103900_length_200_cov_18.151724_1,7,0,20,0,0,0
NODE_103901_length_200_cov_15.813793_1,12,0,31,0,0,0
NODE_103911_length_200_cov_7.951724_1,0,0,6,0,0,0
NODE_103931_length_199_cov_2171.319444_1,653,0,829,0,0,0
NODE_103935_length_199_cov_731.638889_1,1382,0,1681,0,4,0
NODE_103952_length_199_cov_26.618056_1,12,0,67,0,2,0
NODE_103959_length_199_cov_19.979167_1,0,2,21,0,0,0
NODE_103965_length_199_cov_14.479167_1,7,0,8,0,0,0
NODE_103971_length_199_cov_11.416667_1,0,0,7,0,0,0
NODE_103976_length_199_cov_7.277778_1,233,0,88,0,0,0
NODE_103999_length_199_cov_1.513889_1,0,0,2,0,0,0
NODE_104003_length_198_cov_3119.678322_1,730,3,745,2,0,0
NODE_104004_length_198_cov_1084.895105_1,75,0,115,0,0,0
NODE_104005_length_198_cov_1010.643357_1,648,0,1890,0,0,0
NODE_104006_length_198_cov_800.545455_1,621,0,796,0,2,0
NODE_104009_length_198_cov_241.279720_1,10,0,8,0,0,0
NODE_104015_length_198_cov_123.258741_1,169,0,330,0,0,6
NODE_104018_length_198_cov_114.860140_1,34,0,57,4,25,0
NODE_104025_length_198_cov_57.244755_1,59,0,100,0,0,0
NODE_104043_length_198_cov_9.909091_1,0,0,4,0,0,0
NODE_104053_length_198_cov_6.153846_1,41,0,16,0,0,0
NODE_104083_length_197_cov_1329.246479_1,0,0,15,0,0,0
NODE_104089_length_197_cov_100.732394_1,0,0,56,0,14,0
NODE_104092_length_197_cov_84.514085_1,35,12,130,21,20,0
NODE_104094_length_197_cov_77.281690_1,6,0,12,0,0,0
NODE_104154_length_196_cov_1300.517730_1,0,0,31,0,0,0
NODE_104157_length_196_cov_473.794326_1,90,0,182,0,0,0
NODE_104159_length_196_cov_278.886525_1,66,0,53,0,0,0
NODE_104161_length_196_cov_217.113475_1,0,0,28,0,0,0
NODE_104178_length_196_cov_42.631206_1,0,0,5,0,6,0
NODE_104183_length_196_cov_39.950355_1,60,5,87,20,84,10
NODE_104184_length_196_cov_29.943262_1,6,0,35,0,0,0
NODE_104190_length_196_cov_19.390071_1,28,213,205,12,34,12
NODE_104199_length_196_cov_13.141844_1,0,0,35,0,2,4
NODE_104236_length_196_cov_2.631206_1,0,0,0,0,2,0
NODE_104246_length_195_cov_1430.571429_1,106,0,127,0,0,0
NODE_104251_length_195_cov_500.414286_1,152,0,159,0,0,0
NODE_104254_length_195_cov_335.821429_1,12,0,0,0,0,0
NODE_104257_length_195_cov_183.714286_1,52,0,24,0,0,0
NODE_104258_length_195_cov_164.628571_1,111,42,276,0,0,0
NODE_104261_length_195_cov_109.921429_1,17,0,66,1,2,4
NODE_104262_length_195_cov_100.842857_1,54,0,90,0,0,0
NODE_104274_length_195_cov_49.192857_1,22,0,25,4,2,0
NODE_104277_length_195_cov_39.121429_1,14,0,23,0,0,0
NODE_104283_length_195_cov_23.485714_1,9,0,12,0,0,0
NODE_104289_length_195_cov_13.371429_1,7,0,19,0,0,0
NODE_104311_length_195_cov_6.221429_1,0,2,4,0,0,0
NODE_104344_length_194_cov_839.539568_1,70,0,77,0,0,0
NODE_104345_length_194_cov_578.884892_1,674,0,1202,0,0,6
NODE_104346_length_194_cov_539.985612_1,44,0,65,0,0,0
NODE_104347_length_194_cov_485.352518_1,248,8,289,40,44,0
NODE_104348_length_194_cov_289.705036_1,475,0,299,0,0,0
NODE_104349_length_194_cov_268.712230_1,81,0,86,0,0,0
NODE_104350_length_194_cov_198.654676_1,119,0,259,4,12,0
NODE_104351_length_194_cov_170.338129_1,126,0,100,0,0,0
NODE_104352_length_194_cov_154.446043_1,98,0,55,0,0,0
NODE_104353_length_194_cov_116.374101_1,49,0,54,0,0,0
NODE_104377_length_194_cov_20.402878_1,11,0,17,0,0,0
NODE_104431_length_193_cov_1102.956522_1,167,0,113,0,0,0
NODE_104436_length_193_cov_231.210145_1,84,2,114,5,9,0
NODE_104446_length_193_cov_75.188406_1,36,0,163,0,0,0
NODE_104464_length_193_cov_11.181159_1,70,0,27,0,0,0
NODE_104467_length_193_cov_10.217391_1,8,0,0,0,0,0
NODE_104493_length_193_cov_3.202899_1,10,1,45,0,0,0
NODE_104522_length_192_cov_1208.861314_1,91,0,153,0,0,0
NODE_104523_length_192_cov_1162.875912_1,8222,0,5073,7,1,1
NODE_104525_length_192_cov_1063.927007_1,35,0,58,0,0,0
NODE_104537_length_192_cov_130.824818_1,0,0,8,0,0,0
NODE_104539_length_192_cov_115.131387_1,317,1,254,2,0,0
NODE_104545_length_192_cov_66.437956_1,74,0,31,0,0,0
NODE_104546_length_192_cov_59.547445_1,12,6,46,0,0,0
NODE_104549_length_192_cov_43.437956_1,26,0,4,0,0,0
NODE_104553_length_192_cov_34.138686_1,8,0,42,2,0,0
NODE_104554_length_192_cov_33.131387_1,48,0,119,0,0,0
NODE_104556_length_192_cov_27.737226_1,28,2,50,0,0,0
NODE_104560_length_192_cov_22.328467_1,42,0,61,0,0,0
NODE_104564_length_192_cov_19.109489_1,14,0,14,0,0,0
NODE_104566_length_192_cov_17.321168_1,0,20,20,2,8,0
NODE_104590_length_192_cov_5.364964_1,24,0,0,0,0,0
NODE_104616_length_191_cov_397.323529_1,221,0,561,0,0,0
NODE_104620_length_191_cov_214.580882_1,0,0,26,8,0,0
NODE_104623_length_191_cov_88.948529_1,0,0,5,0,0,0
NODE_104625_length_191_cov_76.308824_1,60,0,62,0,0,2
NODE_104627_length_191_cov_69.198529_1,7,8,67,33,95,12
NODE_104630_length_191_cov_52.367647_1,24,0,30,0,8,0
NODE_104631_length_191_cov_52.102941_1,15,0,25,0,0,0
NODE_104633_length_191_cov_41.632353_1,91,0,84,0,0,0
NODE_104635_length_191_cov_27.426471_1,0,0,13,0,0,0
NODE_104687_length_190_cov_1522.185185_1,133,0,143,0,0,0
NODE_104688_length_190_cov_1200.503704_1,3193,0,5497,0,0,0
NODE_104690_length_190_cov_396.525926_1,118,0,148,0,0,0
NODE_104693_length_190_cov_351.600000_1,3096,0,2191,0,0,0
NODE_104695_length_190_cov_281.718519_1,301,19,940,15,12,2
NODE_104696_length_190_cov_218.185185_1,28,0,44,0,0,0
NODE_104697_length_190_cov_173.688889_1,36,0,142,0,0,0
NODE_104700_length_190_cov_153.007407_1,142,0,291,0,0,0
NODE_104702_length_190_cov_125.896296_1,807,0,453,1,0,0
NODE_104703_length_190_cov_92.288889_1,0,32,13,40,12,10
NODE_104704_length_190_cov_88.985185_1,31,1,65,5,20,0
NODE_104712_length_190_cov_52.192593_1,94,0,278,0,0,0
NODE_104770_length_190_cov_1.525926_1,30,0,0,0,0,0
NODE_104780_length_189_cov_262.679104_1,216,0,222,0,0,0
NODE_104782_length_189_cov_193.761194_1,20,0,41,0,0,0
NODE_104783_length_189_cov_176.059701_1,0,15,93,2,0,0
NODE_104786_length_189_cov_89.238806_1,0,0,0,0,8,0
NODE_104791_length_189_cov_57.880597_1,56,0,246,0,0,0
NODE_104805_length_189_cov_27.395522_1,46,0,63,0,0,0
NODE_104811_length_189_cov_17.432836_1,102,0,165,0,0,0
NODE_104827_length_189_cov_10.335821_1,34,26,101,56,40,38
NODE_104872_length_188_cov_1616.593985_1,139,0,246,0,0,0
NODE_104875_length_188_cov_470.827068_1,257,0,542,0,0,0
NODE_104876_length_188_cov_387.721805_1,0,0,2,0,0,0
NODE_104879_length_188_cov_321.894737_1,135,2,242,0,0,0
NODE_104882_length_188_cov_246.210526_1,8,0,40,0,0,0
NODE_104883_length_188_cov_241.413534_1,2098,0,1433,1,0,0
NODE_104897_length_188_cov_37.052632_1,6,36,14,4,1,0
NODE_104903_length_188_cov_23.022556_1,96,0,22,0,0,0
NODE_104912_length_188_cov_15.022556_1,30,0,104,0,0,0
NODE_104925_length_188_cov_9.203008_1,12,0,0,0,0,0
NODE_104967_length_187_cov_661.143939_1,303,10,321,242,184,10
NODE_104971_length_187_cov_239.075758_1,84,15,112,9,68,2
NODE_104972_length_187_cov_227.742424_1,27,63,45,12,2,1
NODE_104973_length_187_cov_224.636364_1,114,0,69,0,0,0
NODE_104977_length_187_cov_117.871212_1,118,0,145,4,2,0
NODE_104981_length_187_cov_92.333333_1,64,0,68,0,0,0
NODE_104984_length_187_cov_80.575758_1,0,0,39,4,0,0
NODE_104988_length_187_cov_58.856061_1,2,0,37,0,0,0
NODE_104991_length_187_cov_47.992424_1,51,0,76,0,0,0
NODE_105017_length_187_cov_10.053030_1,49,0,46,0,0,0
NODE_105064_length_186_cov_384.106870_1,32,0,13,0,0,14
NODE_105068_length_186_cov_242.030534_1,106,0,337,0,0,0
NODE_105070_length_186_cov_180.022901_1,10,0,8,0,0,0
NODE_105072_length_186_cov_165.083969_1,0,0,12,0,0,0
NODE_105073_length_186_cov_148.587786_1,10,0,28,0,0,0
NODE_105075_length_186_cov_137.083969_1,34,21,47,32,6,26
NODE_105077_length_186_cov_105.740458_1,100,0,304,0,0,0
NODE_105078_length_186_cov_95.580153_1,45,0,175,0,0,0
NODE_105080_length_186_cov_95.099237_1,16,0,28,0,1,2
NODE_105090_length_186_cov_38.503817_1,89,0,188,0,0,0
NODE_105102_length_186_cov_15.725191_1,0,0,6,0,6,0
NODE_105103_length_186_cov_15.312977_1,82,0,23,0,0,0
NODE_105119_length_186_cov_6.022901_1,12,0,12,0,0,0
NODE_105134_length_186_cov_2.770992_1,8,0,39,0,0,4
NODE_105154_length_185_cov_1132.492308_1,75,0,195,0,0,1
NODE_105157_length_185_cov_329.761538_1,433,0,820,0,0,0
NODE_105158_length_185_cov_288.246154_1,132,0,224,0,0,0
NODE_105163_length_185_cov_125.815385_1,15,0,68,10,2,0
NODE_105164_length_185_cov_90.107692_1,239,0,308,0,1,0
NODE_105165_length_185_cov_76.569231_1,41,0,142,0,0,0
NODE_105178_length_185_cov_21.707692_1,12,0,39,2,0,0
NODE_105179_length_185_cov_20.807692_1,28,0,123,0,0,0
NODE_105230_length_184_cov_420.651163_1,534,0,1028,0,0,0
NODE_105231_length_184_cov_383.224806_1,0,0,22,2,0,0
NODE_105233_length_184_cov_287.806202_1,120,0,180,0,0,0
NODE_105240_length_184_cov_129.930233_1,54,0,255,0,0,0
NODE_105242_length_184_cov_86.744186_1,10,0,36,0,0,0
NODE_105245_length_184_cov_81.736434_1,15,0,30,8,0,0
NODE_105251_length_184_cov_61.410853_1,8,0,157,0,0,0
NODE_105257_length_184_cov_19.813953_1,10,0,22,0,0,0
NODE_105260_length_184_cov_17.728682_1,0,0,11,0,6,0
NODE_105264_length_184_cov_15.325581_1,0,2,9,0,0,0
NODE_105318_length_183_cov_491.101562_1,16,0,26,0,0,0
NODE_105320_length_183_cov_370.585938_1,48,0,81,0,0,0
NODE_105323_length_183_cov_180.445312_1,6,0,2,0,0,0
NODE_105325_length_183_cov_153.273438_1,269,0,339,0,0,0
NODE_105327_length_183_cov_134.835938_1,466,0,175,0,0,0
NODE_105329_length_183_cov_109.500000_1,146,0,100,0,0,0
NODE_105340_length_183_cov_51.226562_1,9,0,3,0,0,0
NODE_105341_length_183_cov_51.125000_1,0,0,2,0,0,0
NODE_105345_length_183_cov_42.335938_1,39,0,34,0,0,0
NODE_105358_length_183_cov_17.929688_1,8,0,82,0,0,0
NODE_105371_length_183_cov_10.382812_1,83,0,24,0,4,0
NODE_105372_length_183_cov_10.382812_1,10,0,34,2,0,0
NODE_105379_length_183_cov_8.531250_1,0,0,19,0,0,0
NODE_105415_length_182_cov_361.732283_1,16,0,14,0,2,0
NODE_105417_length_182_cov_263.897638_1,36,0,56,0,0,0
NODE_105426_length_182_cov_87.629921_1,35,0,24,0,0,0
NODE_105450_length_182_cov_12.409449_1,0,10,28,4,0,0
NODE_105460_length_182_cov_7.661417_1,0,0,2,0,0,0
NODE_105496_length_181_cov_1541.928571_1,74,0,115,0,0,0
NODE_105499_length_181_cov_227.182540_1,0,0,23,0,0,0
NODE_105502_length_181_cov_177.539683_1,135,23,310,17,44,10
NODE_105503_length_181_cov_155.753968_1,121,0,146,0,0,0
NODE_105510_length_181_cov_95.650794_1,121,0,92,0,0,0
NODE_105520_length_181_cov_46.142857_1,88,0,166,0,0,0
NODE_105525_length_181_cov_35.396825_1,618,0,593,0,0,0
NODE_105527_length_181_cov_34.293651_1,20,0,26,0,0,0
NODE_105528_length_181_cov_32.460317_1,2,0,16,0,0,0
NODE_105537_length_181_cov_20.357143_1,0,8,19,4,0,22
NODE_105541_length_181_cov_17.555556_1,13,0,12,0,0,0
NODE_105542_length_181_cov_15.055556_1,12,0,19,0,0,0
NODE_105571_length_181_cov_4.222222_1,0,0,19,0,2,0
NODE_105574_length_181_cov_3.960317_1,5,0,54,0,0,0
NODE_105616_length_180_cov_448.360000_1,153,0,132,0,0,0
NODE_105620_length_180_cov_166.984000_1,92,0,54,0,0,0
NODE_105623_length_180_cov_115.264000_1,27,0,8,0,0,0
NODE_105625_length_180_cov_85.112000_1,20,0,48,0,0,0
NODE_105628_length_180_cov_78.560000_1,32,2,55,10,16,12
NODE_105631_length_180_cov_59.192000_1,267,0,262,0,0,0
NODE_105632_length_180_cov_56.288000_1,40,0,46,0,0,0
NODE_105636_length_180_cov_49.000000_1,0,0,27,4,0,0
NODE_105637_length_180_cov_48.448000_1,94,0,156,0,0,0
NODE_105642_length_180_cov_36.080000_1,74,0,106,1,0,0
NODE_105650_length_180_cov_22.624000_1,116,0,133,0,0,0
NODE_105651_length_180_cov_21.520000_1,7,0,30,0,0,0
NODE_105657_length_180_cov_16.752000_1,0,0,8,0,0,0
NODE_105659_length_180_cov_16.160000_1,3,0,27,0,0,0
NODE_105666_length_180_cov_11.912000_1,24,6,50,0,0,0
NODE_105674_length_180_cov_8.880000_1,0,26,7,2,3,2
NODE_105677_length_180_cov_8.424000_1,23,0,14,0,2,0
NODE_105698_length_180_cov_4.336000_1,0,6,17,0,0,0
NODE_105699_length_180_cov_4.288000_1,46,0,8,2,0,0
NODE_105729_length_179_cov_2368.967742_1,306,0,505,0,0,0
NODE_105730_length_179_cov_419.814516_1,449,0,622,0,0,0
NODE_105731_length_179_cov_326.919355_1,88,0,128,0,0,0
NODE_105736_length_179_cov_256.225806_1,179,56,211,54,0,26
NODE_105746_length_179_cov_64.419355_1,26,0,49,0,0,0
